PRIMARY KEY,CourtName,Area,CourtDate,DayOfHearing,DatePrinted,DayPrinted,DateDifference(Hearing to Result),ResultType,DateOfPreviousCheck,TimeOfPreviousCheck,DayofPreviousCheck,AM/PM ofPreviousCheck,BestPredictedDate,BestPredAM/PM,BestPredDay,DateDif between PrintingAndLastCheck
636,Wimbledon,H,22/11/2012,Thursday,27/11/2012,Tuesday,5,Adjournment,26/11/2012,11:05,Monday,AM,26/11/2012,PM,Monday,1
637,Isleworth,H,22/11/2012,Thursday,23/11/2012,Friday,1,Result,Null,Null,Null,Null,23/11/2012,AM,Friday,NotCheckedBefore
638,Bromley,H,22/11/2012,Thursday,26/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
639,Worthing,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
640,Camberwell Green,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
641,Lavender Hill,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
642,Thames,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
643,Hammersmith,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
644,Blackfriars,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
645,Norwich,B,22/11/2012,Thursday,26/11/2012,Monday,4,Bail conditions,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
646,Westminster,B,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
647,Westminster,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
648,Westminster,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
649,Westminster,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
650,Westminster,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
651,Westminster,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
652,Westminster,B,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
653,Westminster,B,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
654,Croydon,H,22/11/2012,Thursday,26/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
655,Croydon,H,22/11/2012,Thursday,26/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
656,Reading,B,22/11/2012,Thursday,26/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
657,Croydon,H,22/11/2012,Thursday,26/11/2012,Monday,4,Bail conditions,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
658,Hendon,L,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
659,Croydon,H,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
660,Peterborough,B,22/11/2012,Thursday,26/11/2012,Monday,4,Result,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
661,Folkestone,H,22/11/2012,Thursday,27/11/2012,Tuesday,5,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
662,Guildford,H,22/11/2012,Thursday,27/11/2012,Tuesday,5,Warrant,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
663,Southend,H,22/11/2012,Thursday,27/11/2012,Tuesday,5,Warrant,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
664,Basildon,B,22/11/2012,Thursday,27/11/2012,Tuesday,5,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
665,Southend,B,22/11/2012,Thursday,27/11/2012,Tuesday,5,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
666,Hendon,L,22/11/2012,Thursday,27/11/2012,Tuesday,5,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
667,Southend,B,22/11/2012,Thursday,27/11/2012,Tuesday,5,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
668,Blackfriars,L,22/11/2012,Thursday,27/11/2012,Tuesday,5,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
669,Southend,B,22/11/2012,Thursday,28/11/2012,Wednesday,6,Bail conditions,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
670,Thames,B,23/11/2012,Friday,29/11/2012,Thursday,6,Warrant,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
671,Brighton and Hove,H,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,27/11/2012,08:29,Tuesday,AM,26/11/2012,PM,Monday,1
672,Worthing,H,23/11/2012,Friday,28/11/2012,Wednesday,5,Result,27/11/2012,08:29,Tuesday,AM,26/11/2012,PM,Monday,1
673,Weymouth,H,23/11/2012,Friday,28/11/2012,Wednesday,5,Result,27/11/2012,08:47,Tuesday,AM,26/11/2012,PM,Monday,1
674,Barkingside,L,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,27/11/2012,09:47,Tuesday,AM,26/11/2012,PM,Monday,1
675,Tottenham,L,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,27/11/2012,09:47,Tuesday,AM,26/11/2012,PM,Monday,1
676,City of London,B,23/11/2012,Friday,29/11/2012,Thursday,6,Adjournment,27/11/2012,10:32,Tuesday,AM,26/11/2012,PM,Monday,2
677,Norwich,B,23/11/2012,Friday,28/11/2012,Wednesday,5,Bail conditions,27/11/2012,10:49,Tuesday,AM,26/11/2012,PM,Monday,1
678,Blackfriars,B,23/11/2012,Friday,26/11/2012,Monday,3,Bail conditions,Null,Null,Null,Null,24/11/2012,AM,Saturday,NotCheckedBefore
679,Guildford,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
680,Norwich,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
681,Bromley,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
682,Thames,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
683,Hammersmith,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
684,Horsham,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
685,Worthing,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
686,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
687,Blackfriars,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
688,Thames,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
689,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
690,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
691,Hammersmith,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
692,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
693,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
694,Westminster,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
695,Westminster,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
696,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
697,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
698,Westminster,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
699,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
700,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
701,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
702,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
703,Westminster,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
704,Thames,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
705,Thames,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
706,Thames,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
707,Reading,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
708,Milton Keynes,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
709,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Bail conditions,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
710,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
711,Hendon,L,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
712,Reading,H,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
713,Reading,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
714,Reading,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
715,Reading,B,23/11/2012,Friday,27/11/2012,Tuesday,4,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
716,Highbury,L,23/11/2012,Friday,28/11/2012,Wednesday,5,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
717,Willesden,L,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
718,Dartford,H,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
719,Dartford,H,23/11/2012,Friday,28/11/2012,Wednesday,5,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
720,Milton Keynes,B,23/11/2012,Friday,28/11/2012,Wednesday,5,Bail conditions,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
721,Greenwich,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
722,Bromley,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
723,Bromley,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
724,Lavender Hill,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Result,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
725,Greenwich,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Result,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
726,Bromley,H,24/11/2012,Saturday,29/11/2012,Thursday,5,Result,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
727,Thames,L,24/11/2012,Saturday,28/11/2012,Wednesday,4,Bail conditions,27/11/2012,09:21,Tuesday,AM,26/11/2012,PM,Monday,1
729,Westminster,H,24/11/2012,Saturday,27/11/2012,Tuesday,3,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
730,City of London,L,24/11/2012,Saturday,27/11/2012,Tuesday,3,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
731,Westminster,L,24/11/2012,Saturday,27/11/2012,Tuesday,3,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
732,Westminster,L,24/11/2012,Saturday,27/11/2012,Tuesday,3,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
733,Westminster,L,24/11/2012,Saturday,27/11/2012,Tuesday,3,Result,Null,Null,Null,Null,26/11/2012,PM,Monday,NotCheckedBefore
734,Thames,L,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
735,Thames,L,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
736,Barkingside,B,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,28/11/2012,08:26,Wednesday,AM,27/11/2012,PM,Tuesday,1
737,St Albans,B,26/11/2012,Monday,14/12/2012,Friday,18,Bail condition,03/12/2012,09:15,Monday,AM,Unknown,Unknown,Unknown,11
738,Romford,L,26/11/2012,Monday,30/11/2012,Friday,4,Adjournment,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
739,Romford,L,26/11/2012,Monday,30/11/2012,Friday,4,Result,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
740,Romford,L,26/11/2012,Monday,30/11/2012,Friday,4,Result,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
741,Romford,L,26/11/2012,Monday,30/11/2012,Friday,4,Result,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
742,Blackfriars,B,26/11/2012,Monday,30/11/2012,Friday,4,Bail conditions,29/11/2012,09:26,Thursday,AM,28/11/2012,PM,Wednesday,1
743,Romford,L,26/11/2012,Monday,29/11/2012,Thursday,3,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
744,Tottenham,L,26/11/2012,Monday,29/11/2012,Thursday,3,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
745,City of London,B,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,27/11/2012,10:32,Tuesday,AM,26/11/2012,PM,Monday,2
746,Stratford,L,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,27/11/2012,10:32,Tuesday,AM,26/11/2012,PM,Monday,2
747,Folkestone,H,26/11/2012,Monday,29/11/2012,Thursday,3,Adjournment,28/11/2012,11:01,Wednesday,AM,27/11/2012,PM,Tuesday,1
748,Inner London,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
749,Staines,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
750,Staines,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
751,Staines,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
752,Redhill,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
753,Guildford,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
754,Medway,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
755,St Albans,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
756,Stevenage,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
757,Stevenage,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
758,Reading,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
759,Hendon,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
760,Hendon,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
761,Hendon,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
762,Westminster,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
763,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
764,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
765,Westminster,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
766,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
767,Westminster,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
768,Westminster,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
769,Westminster,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
770,Westminster,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
771,Westminster,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
772,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
773,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
774,Westminster,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
775,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
776,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
777,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
778,Westminster,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
779,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
780,Westminster,B,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
781,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
782,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
783,Westminster,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
784,Hammersmith,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
785,Blackfriars,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
786,Feltham,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
787,Hendon,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
788,Croydon,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
789,Hammersmith,L,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
790,Crawley,H,26/11/2012,Monday,28/11/2012,Wednesday,2,Result,Null,Null,Null,Null,27/11/2012,PM,Tuesday,NotCheckedBefore
791,Blackfriars,L,26/11/2012,Monday,29/11/2012,Thursday,3,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
792,Eastbourne,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Adjournment,29/11/2012,08:16,Thursday,AM,28/11/2012,PM,Wednesday,1
793,Eastbourne,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Adjournment,29/11/2012,08:16,Thursday,AM,28/11/2012,PM,Wednesday,1
794,Worthing,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Result,29/11/2012,08:17,Thursday,AM,28/11/2012,PM,Wednesday,1
795,Worthing,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Result,29/11/2012,08:17,Thursday,AM,28/11/2012,PM,Wednesday,1
796,Highgate,L,27/11/2012,Tuesday,30/11/2012,Friday,3,Bail conditions,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
797,Croydon,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Result,29/11/2012,09:19,Thursday,AM,28/11/2012,PM,Wednesday,1
798,Croydon,H,27/11/2012,Tuesday,30/11/2012,Friday,3,Bail conditions,29/11/2012,09:26,Thursday,AM,28/11/2012,PM,Wednesday,1
799,Folkestone,H,27/11/2012,Tuesday,11/01/2013,Friday,45,Result,10/01/2013,09:36,Thursday,AM,09/01/2013,PM,Wednesday,1
800,Uxbridge,L,27/11/2012,Tuesday,30/11/2012,Friday,3,Bail conditions,29/11/2012,09:57,Thursday,AM,28/11/2012,PM,Wednesday,1
801,Lavender Hill,H,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
802,Hendon,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
803,Hammersmith,H,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
804,Hammersmith,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,28/11/2012,10:17,Wednesday,AM,27/11/2012,PM,Tuesday,1
805,City of London,B,27/11/2012,Tuesday,30/11/2012,Friday,3,Adjournment,29/11/2012,10:17,Thursday,AM,28/11/2012,PM,Wednesday,1
806,City of London,B,27/11/2012,Tuesday,30/11/2012,Friday,3,Adjournment,29/11/2012,10:17,Thursday,AM,28/11/2012,PM,Wednesday,1
807,Highgate,L,27/11/2012,Tuesday,30/11/2012,Friday,3,Bail conditions,29/11/2012,10:17,Thursday,AM,28/11/2012,PM,Wednesday,1
808,Aylesbury,B,27/11/2012,Tuesday,30/11/2012,Friday,3,Bail conditions,29/11/2012,13:03,Thursday,PM,29/11/2012,AM,Thursday,1
809,Westminster,B,27/11/2012,Tuesday,29/11/2012,Thursday,2,Adjournment,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
810,City of London,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
811,City of London,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
812,Thames,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
813,Blackfriars,B,27/11/2012,Tuesday,29/11/2012,Thursday,2,Adjournment,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
814,Lavender Hill,L,27/11/2012,Tuesday,29/11/2012,Thursday,2,Adjournment,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
815,Staines,H,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
816,Dartford,H,27/11/2012,Tuesday,29/11/2012,Thursday,2,Result,Null,Null,Null,Null,28/11/2012,PM,Wednesday,NotCheckedBefore
